id,edad,genero,tipo_ocupacion,tipo_vivienda,nivel_ahorro,saldo_categoria,saldo_cuenta_cop,monto_credito_cop,plazo_meses,proposito_credito,estado_pago_previo,riesgo
247,28.0,M,formal_calificado,arrendada,muy_alto,bajo,103000.0,,18.0,negocio,mora_leve,malo
248,28.0,M,formal_no_calificado,arrendada,medio,bajo,79000.0,3563000.0,14.0,vehiculo,al_dia,bueno
249,39.0,M,formal_no_calificado,propia,alto,medio,501000.0,11683000.0,18.0,negocio,mora_severa,malo
250,44.0,F,informal,propia,bajo,bajo,79000.0,3985000.0,15.0,libre_inversion,mora_severa,bueno
251,32.0,M,formal_no_calificado,propia,,bajo,266000.0,3024000.0,12.0,electrodomesticos,mora_severa,bueno
252,32.0,F,informal,arrendada,bajo,medio,1086000.0,3173000.0,36.0,libre_inversion,al_dia,bueno
253,23.0,F,formal_no_calificado,propia,,sin_cuenta,0.0,1540000.0,15.0,electrodomesticos,al_dia,bueno
254,23.0,M,informal,arrendada,alto,bajo,795000.0,1351000.0,18.0,remodelacion,al_dia,bueno
255,47.0,F,formal_calificado,familiar,bajo,medio,371000.0,4910000.0,12.0,remodelacion,al_dia,bueno
256,29.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,6459000.0,24.0,educacion,al_dia,malo
257,62.0,M,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,3156000.0,18.0,libre_inversion,al_dia,bueno
258,30.0,M,formal_calificado,familiar,,sin_cuenta,0.0,1612000.0,18.0,libre_inversion,al_dia,bueno
259,24.0,M,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,4090000.0,36.0,remodelacion,mora_severa,malo
260,35.0,F,informal,arrendada,muy_alto,bajo,100000.0,3455000.0,21.0,electrodomesticos,al_dia,bueno
261,41.0,F,formal_calificado,familiar,bajo,medio,615000.0,3998000.0,21.0,otros,al_dia,bueno
262,40.0,M,alta_calificacion,arrendada,bajo,bajo,185000.0,5529000.0,9.0,educacion,al_dia,bueno
263,42.0,F,informal,arrendada,medio,bajo,196000.0,4075000.0,51.0,vehiculo,al_dia,bueno
264,27.0,M,,propia,,sin_cuenta,0.0,2334000.0,24.0,electrodomesticos,mora_severa,bueno
265,47.0,M,formal_no_calificado,arrendada,muy_alto,medio,425000.0,4891000.0,30.0,remodelacion,al_dia,bueno
266,48.0,F,informal,familiar,bajo,bajo,118000.0,5263000.0,15.0,libre_inversion,mora_severa,bueno
267,49.0,M,formal_no_calificado,arrendada,alto,medio,406000.0,4790000.0,18.0,vehiculo,mora_leve,bueno
268,36.0,F,formal_no_calificado,arrendada,bajo,sin_cuenta,,6650000.0,39.0,libre_inversion,mora_severa,malo
269,32.0,M,formal_calificado,arrendada,bajo,medio,464000.0,2285000.0,18.0,libre_inversion,al_dia,bueno
270,31.0,F,informal,familiar,bajo,bajo,379000.0,5343000.0,27.0,educacion,mora_severa,bueno
271,24.0,M,formal_no_calificado,arrendada,alto,alto,1732000.0,2395000.0,21.0,electrodomesticos,mora_severa,malo
272,30.0,M,formal_calificado,arrendada,bajo,bajo,608000.0,6179000.0,36.0,negocio,mora_severa,malo
273,21.0,F,informal,propia,bajo,medio,399000.0,24477000.0,24.0,negocio,mora_severa,malo
274,24.0,M,formal_no_calificado,arrendada,bajo,bajo,114000.0,3419000.0,15.0,educacion,al_dia,bueno
275,36.0,M,informal,familiar,bajo,sin_cuenta,0.0,3139000.0,12.0,educacion,al_dia,bueno
276,32.0,F,informal,propia,alto,medio,795068.0,2347000.0,42.0,libre_inversion,al_dia,bueno
277,36.0,M,formal_no_calificado,familiar,alto,sin_cuenta,0.0,7397000.0,27.0,libre_inversion,sin_creditos_previos,bueno
278,40.0,M,informal,propia,medio,medio,265000.0,3566000.0,24.0,remodelacion,mora_severa,bueno
279,37.0,M,formal_calificado,familiar,bajo,bajo,461000.0,6559000.0,18.0,vehiculo,mora_severa,bueno
280,36.0,F,formal_no_calificado,arrendada,medio,medio,757000.0,3905000.0,12.0,vehiculo,sin_creditos_previos,bueno
281,33.0,F,formal_calificado,arrendada,medio,bajo,117000.0,4707000.0,24.0,otros,al_dia,bueno
282,29.0,F,formal_calificado,arrendada,bajo,bajo,91000.0,8031000.0,24.0,remodelacion,al_dia,bueno
283,26.0,F,informal,arrendada,bajo,medio,421000.0,8813000.0,,libre_inversion,al_dia,bueno
284,30.0,M,informal,arrendada,medio,medio,607000.0,5400000.0,39.0,remodelacion,mora_severa,malo
285,33.0,M,formal_calificado,propia,alto,medio,545000.0,3301000.0,24.0,educacion,mora_severa,bueno
286,34.0,M,informal,propia,bajo,medio,454000.0,3775000.0,9.0,negocio,al_dia,bueno
287,42.0,F,informal,propia,alto,bajo,146635.0,5218000.0,30.0,remodelacion,mora_severa,bueno
288,33.0,M,informal,arrendada,medio,medio,1164000.0,6123000.0,45.0,libre_inversion,al_dia,bueno
289,39.0,F,formal_calificado,arrendada,muy_alto,sin_cuenta,0.0,5953000.0,21.0,educacion,mora_severa,bueno
290,25.0,F,,propia,muy_alto,sin_cuenta,0.0,2912000.0,21.0,remodelacion,sin_creditos_previos,bueno
291,36.0,F,informal,arrendada,bajo,medio,487000.0,7188000.0,18.0,vehiculo,al_dia,bueno
292,35.0,M,formal_no_calificado,propia,bajo,bajo,274000.0,2519000.0,21.0,educacion,al_dia,bueno
293,47.0,M,formal_calificado,propia,medio,alto,2224000.0,2716000.0,24.0,electrodomesticos,sin_creditos_previos,bueno
294,32.0,F,,arrendada,alto,alto,1440000.0,8365000.0,27.0,otros,al_dia,bueno
295,32.0,F,formal_calificado,arrendada,bajo,medio,879000.0,2966000.0,15.0,otros,al_dia,bueno
296,40.0,M,formal_no_calificado,propia,medio,bajo,153000.0,2368000.0,18.0,libre_inversion,al_dia,bueno
297,26.0,F,informal,familiar,alto,medio,886000.0,7010000.0,6.0,vehiculo,al_dia,bueno
298,36.0,F,informal,arrendada,bajo,bajo,253000.0,5654000.0,9.0,libre_inversion,al_dia,bueno
299,26.0,M,informal,arrendada,bajo,sin_cuenta,0.0,4374000.0,18.0,vehiculo,al_dia,bueno
300,53.0,F,informal,propia,,medio,514000.0,2037000.0,27.0,libre_inversion,al_dia,bueno
301,31.0,M,formal_calificado,arrendada,bajo,medio,299000.0,1737000.0,18.0,electrodomesticos,al_dia,bueno
302,26.0,F,informal,familiar,medio,sin_cuenta,0.0,3493000.0,30.0,libre_inversion,al_dia,bueno
303,30.0,M,alta_calificacion,arrendada,bajo,medio,368000.0,9464000.0,15.0,educacion,mora_leve,bueno
304,36.0,M,informal,propia,medio,medio,1207000.0,,15.0,libre_inversion,al_dia,bueno
305,38.0,M,informal,arrendada,bajo,sin_cuenta,0.0,1880893.0,36.0,libre_inversion,al_dia,bueno
306,46.0,F,formal_no_calificado,arrendada,alto,sin_cuenta,0.0,4807000.0,24.0,libre_inversion,al_dia,bueno
307,29.0,F,formal_calificado,propia,bajo,medio,783000.0,5403000.0,,vehiculo,al_dia,bueno
308,41.0,M,informal,arrendada,medio,sin_cuenta,0.0,2487000.0,27.0,libre_inversion,sin_creditos_previos,malo
309,24.0,M,,propia,bajo,sin_cuenta,0.0,9280000.0,24.0,negocio,mora_severa,malo
310,27.0,M,formal_no_calificado,familiar,medio,bajo,186000.0,7543000.0,24.0,vehiculo,al_dia,bueno
311,25.0,M,informal,arrendada,bajo,medio,645000.0,9771000.0,12.0,negocio,al_dia,malo
312,,F,formal_no_calificado,arrendada,bajo,medio,437000.0,5178000.0,9.0,libre_inversion,al_dia,bueno
313,41.0,M,formal_calificado,familiar,bajo,medio,1548000.0,1844000.0,12.0,libre_inversion,al_dia,bueno
314,29.0,F,informal,arrendada,,medio,370000.0,2153000.0,9.0,negocio,al_dia,bueno
315,31.0,F,formal_calificado,propia,,medio,645000.0,12970428.0,24.0,vehiculo,al_dia,bueno
316,36.0,M,informal,arrendada,bajo,medio,787000.0,4464000.0,,libre_inversion,al_dia,malo
317,38.0,M,formal_calificado,arrendada,muy_alto,sin_cuenta,0.0,18814000.0,12.0,libre_inversion,al_dia,bueno
318,31.0,F,alta_calificacion,arrendada,bajo,bajo,,11049000.0,24.0,negocio,al_dia,bueno
319,27.0,F,formal_no_calificado,familiar,bajo,bajo,224000.0,10921000.0,42.0,libre_inversion,al_dia,bueno
320,50.0,F,alta_calificacion,arrendada,muy_alto,sin_cuenta,0.0,4755000.0,33.0,vehiculo,al_dia,bueno
321,31.0,M,formal_calificado,familiar,bajo,bajo,399899.0,6426000.0,27.0,negocio,sin_creditos_previos,bueno
322,32.0,M,,propia,alto,sin_cuenta,0.0,7237000.0,21.0,remodelacion,al_dia,bueno
323,32.0,F,informal,propia,bajo,sin_cuenta,0.0,4368000.0,24.0,educacion,mora_severa,bueno
324,39.0,M,informal,propia,medio,bajo,97000.0,7399000.0,24.0,vehiculo,mora_leve,bueno
325,25.0,F,formal_no_calificado,arrendada,alto,sin_cuenta,0.0,5304000.0,21.0,remodelacion,sin_creditos_previos,malo
326,56.0,F,formal_no_calificado,propia,bajo,sin_cuenta,0.0,,12.0,electrodomesticos,al_dia,bueno
327,31.0,M,formal_no_calificado,propia,medio,medio,291000.0,2285000.0,15.0,libre_inversion,al_dia,bueno
328,39.0,M,formal_no_calificado,familiar,bajo,medio,393000.0,2637000.0,24.0,electrodomesticos,mora_severa,malo
329,26.0,M,formal_no_calificado,propia,medio,medio,464000.0,,33.0,negocio,al_dia,bueno
330,35.0,F,informal,propia,bajo,sin_cuenta,0.0,3834000.0,12.0,vehiculo,sin_creditos_previos,bueno
331,54.0,M,informal,propia,bajo,medio,959000.0,3761000.0,51.0,electrodomesticos,al_dia,bueno
332,51.0,M,alta_calificacion,propia,bajo,medio,469000.0,2922000.0,9.0,vehiculo,al_dia,bueno
333,39.0,F,informal,propia,medio,sin_cuenta,0.0,6565000.0,15.0,remodelacion,mora_severa,bueno
334,28.0,F,informal,propia,muy_alto,sin_cuenta,0.0,6651000.0,24.0,remodelacion,al_dia,malo
335,46.0,F,informal,propia,muy_alto,bajo,144000.0,11229000.0,30.0,vehiculo,sin_creditos_previos,bueno
336,24.0,F,alta_calificacion,familiar,medio,bajo,163000.0,2343000.0,15.0,libre_inversion,mora_leve,bueno
337,28.0,M,informal,arrendada,alto,sin_cuenta,0.0,2348000.0,21.0,libre_inversion,al_dia,malo
338,33.0,F,formal_no_calificado,arrendada,alto,sin_cuenta,0.0,14313000.0,21.0,vehiculo,mora_severa,bueno
339,24.0,F,informal,arrendada,bajo,bajo,,3822000.0,18.0,educacion,al_dia,bueno
340,30.0,M,informal,arrendada,bajo,bajo,89000.0,8811000.0,15.0,vehiculo,mora_severa,malo
341,41.0,M,formal_calificado,familiar,medio,bajo,205000.0,3806000.0,24.0,vehiculo,al_dia,bueno
342,29.0,M,formal_no_calificado,arrendada,bajo,alto,2011000.0,6131000.0,24.0,vehiculo,al_dia,bueno
343,42.0,F,formal_calificado,propia,alto,sin_cuenta,0.0,13330000.0,21.0,vehiculo,mora_leve,malo
344,,F,informal,propia,bajo,medio,271000.0,5562000.0,30.0,remodelacion,sin_creditos_previos,bueno
345,37.0,M,alta_calificacion,propia,bajo,bajo,243000.0,4192000.0,24.0,remodelacion,al_dia,bueno
346,41.0,F,formal_no_calificado,familiar,alto,medio,257000.0,5721994.0,15.0,educacion,mora_leve,bueno
347,46.0,M,alta_calificacion,arrendada,bajo,medio,392000.0,6112000.0,42.0,libre_inversion,mora_leve,bueno
348,31.0,F,informal,propia,muy_alto,bajo,174000.0,14924000.0,27.0,educacion,al_dia,malo
349,41.0,F,informal,propia,muy_alto,medio,263000.0,3939000.0,18.0,libre_inversion,sin_creditos_previos,bueno
350,,M,informal,familiar,medio,medio,911000.0,5499000.0,18.0,libre_inversion,al_dia,bueno
351,37.0,M,formal_calificado,arrendada,medio,medio,931000.0,4155000.0,18.0,remodelacion,al_dia,bueno
352,43.0,F,,propia,bajo,sin_cuenta,0.0,2081000.0,12.0,libre_inversion,al_dia,bueno
353,28.0,F,formal_no_calificado,familiar,bajo,bajo,307000.0,4686000.0,15.0,libre_inversion,sin_creditos_previos,bueno
354,22.0,M,informal,arrendada,alto,medio,600000.0,1848000.0,24.0,libre_inversion,al_dia,bueno
355,28.0,F,informal,arrendada,bajo,bajo,83557.0,5198835.0,27.0,electrodomesticos,al_dia,malo
356,44.0,M,informal,arrendada,bajo,sin_cuenta,0.0,2402000.0,39.0,libre_inversion,mora_severa,malo
357,27.0,M,formal_calificado,arrendada,bajo,alto,3866000.0,2616000.0,18.0,educacion,al_dia,bueno
358,44.0,F,informal,propia,medio,alto,675000.0,4211000.0,24.0,vehiculo,mora_severa,bueno
359,28.0,M,informal,familiar,medio,bajo,129000.0,10094000.0,24.0,vehiculo,mora_severa,malo
360,32.0,F,informal,arrendada,bajo,bajo,80000.0,1414000.0,15.0,electrodomesticos,mora_leve,bueno
361,34.0,F,informal,arrendada,bajo,sin_cuenta,0.0,6276000.0,27.0,educacion,al_dia,bueno
362,27.0,M,alta_calificacion,arrendada,alto,bajo,177000.0,2875000.0,12.0,remodelacion,mora_severa,bueno
363,32.0,M,informal,familiar,bajo,alto,5381000.0,3744000.0,21.0,libre_inversion,mora_severa,bueno
364,24.0,M,,propia,bajo,sin_cuenta,0.0,3169000.0,18.0,educacion,al_dia,bueno
365,31.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,9416000.0,15.0,electrodomesticos,mora_severa,bueno
366,33.0,F,formal_no_calificado,arrendada,medio,medio,517000.0,1500000.0,24.0,otros,mora_leve,bueno
367,22.0,M,formal_no_calificado,propia,bajo,bajo,218000.0,4571000.0,39.0,electrodomesticos,mora_severa,malo
368,28.0,F,formal_calificado,arrendada,bajo,alto,2773000.0,4587000.0,33.0,libre_inversion,al_dia,bueno
369,36.0,M,formal_calificado,arrendada,bajo,bajo,364000.0,2979000.0,,educacion,al_dia,bueno
370,26.0,M,informal,propia,bajo,sin_cuenta,0.0,5527000.0,30.0,libre_inversion,al_dia,bueno
371,38.0,F,formal_calificado,propia,muy_alto,alto,2051000.0,3648000.0,45.0,remodelacion,mora_severa,bueno
372,39.0,M,informal,arrendada,alto,sin_cuenta,0.0,1451000.0,15.0,electrodomesticos,mora_severa,malo
373,36.0,F,informal,propia,medio,medio,,2125000.0,21.0,libre_inversion,al_dia,bueno
374,41.0,F,informal,propia,bajo,sin_cuenta,0.0,,27.0,libre_inversion,mora_leve,malo
375,24.0,F,formal_calificado,arrendada,bajo,medio,878000.0,3086000.0,27.0,libre_inversion,mora_severa,bueno
376,,M,informal,propia,medio,sin_cuenta,0.0,2391000.0,18.0,libre_inversion,al_dia,bueno
377,27.0,M,informal,arrendada,,medio,347000.0,3522000.0,24.0,electrodomesticos,mora_leve,bueno
378,35.0,F,informal,familiar,,alto,3841000.0,8391117.0,21.0,remodelacion,al_dia,bueno
379,53.0,M,informal,arrendada,bajo,sin_cuenta,0.0,1830000.0,21.0,libre_inversion,al_dia,bueno
380,31.0,F,informal,arrendada,medio,bajo,80000.0,4147000.0,9.0,libre_inversion,al_dia,bueno
381,34.0,F,formal_calificado,arrendada,bajo,medio,374000.0,7305000.0,39.0,educacion,al_dia,bueno
382,,F,informal,familiar,bajo,alto,2726000.0,6966000.0,9.0,libre_inversion,al_dia,bueno
383,53.0,F,alta_calificacion,familiar,bajo,bajo,204000.0,3630000.0,18.0,educacion,al_dia,bueno
384,28.0,F,formal_calificado,familiar,bajo,alto,1643000.0,9905679.0,27.0,libre_inversion,mora_severa,bueno
385,40.0,M,formal_calificado,propia,bajo,medio,881000.0,9970000.0,33.0,negocio,mora_severa,malo
386,46.0,F,alta_calificacion,propia,bajo,medio,693000.0,1514000.0,18.0,educacion,mora_severa,bueno
387,41.0,F,informal,propia,muy_alto,bajo,385000.0,5247000.0,30.0,libre_inversion,al_dia,bueno
388,37.0,M,formal_no_calificado,propia,bajo,bajo,89000.0,6854000.0,21.0,vehiculo,mora_leve,bueno
389,35.0,F,informal,propia,bajo,medio,834000.0,12326000.0,24.0,vehiculo,mora_severa,bueno
390,26.0,M,informal,familiar,bajo,medio,365000.0,7370000.0,18.0,libre_inversion,al_dia,malo
391,52.0,M,informal,propia,bajo,sin_cuenta,0.0,4358000.0,27.0,vehiculo,sin_creditos_previos,bueno
392,35.0,F,formal_calificado,propia,alto,bajo,78000.0,6855000.0,12.0,remodelacion,al_dia,bueno
393,34.0,F,,familiar,bajo,medio,395000.0,5891000.0,51.0,educacion,al_dia,bueno
394,27.0,M,informal,familiar,alto,bajo,67000.0,,15.0,libre_inversion,mora_severa,bueno
395,34.0,F,formal_calificado,propia,medio,bajo,237000.0,9239000.0,12.0,remodelacion,mora_severa,bueno
396,33.0,M,informal,propia,bajo,sin_cuenta,0.0,3073000.0,21.0,libre_inversion,al_dia,bueno
397,53.0,M,informal,familiar,bajo,sin_cuenta,,3920000.0,18.0,libre_inversion,al_dia,malo
398,34.0,M,informal,familiar,bajo,sin_cuenta,0.0,4756000.0,39.0,libre_inversion,mora_severa,malo
399,,F,formal_no_calificado,arrendada,bajo,bajo,105000.0,12251000.0,45.0,vehiculo,mora_severa,malo
400,27.0,M,formal_no_calificado,arrendada,bajo,medio,771000.0,7677000.0,15.0,libre_inversion,al_dia,bueno
401,29.0,M,informal,arrendada,medio,medio,410000.0,10483285.0,27.0,libre_inversion,al_dia,bueno
402,38.0,F,informal,arrendada,medio,sin_cuenta,0.0,11801000.0,24.0,vehiculo,al_dia,bueno
403,23.0,M,formal_no_calificado,propia,bajo,sin_cuenta,0.0,2657000.0,,negocio,mora_severa,malo
404,43.0,M,formal_calificado,arrendada,medio,medio,259000.0,9622000.0,15.0,remodelacion,al_dia,malo
405,44.0,M,informal,familiar,alto,sin_cuenta,0.0,4678000.0,15.0,otros,sin_creditos_previos,bueno
406,28.0,F,formal_calificado,arrendada,bajo,alto,1378000.0,7569000.0,24.0,libre_inversion,al_dia,bueno
407,37.0,F,formal_no_calificado,propia,bajo,medio,414000.0,5500000.0,24.0,negocio,al_dia,bueno
408,46.0,F,formal_no_calificado,arrendada,bajo,alto,5625474.0,3560000.0,12.0,libre_inversion,al_dia,bueno
409,33.0,M,informal,arrendada,bajo,medio,533000.0,6494000.0,18.0,libre_inversion,al_dia,bueno
410,31.0,M,alta_calificacion,propia,bajo,alto,902000.0,12071000.0,21.0,libre_inversion,mora_leve,bueno
411,32.0,F,formal_no_calificado,propia,bajo,medio,1522000.0,9216000.0,36.0,vehiculo,al_dia,malo
412,36.0,M,informal,propia,medio,sin_cuenta,0.0,2239000.0,30.0,libre_inversion,mora_severa,malo
413,29.0,M,formal_calificado,familiar,bajo,medio,377000.0,7604000.0,39.0,educacion,mora_severa,bueno
414,31.0,M,formal_calificado,propia,,sin_cuenta,0.0,3983000.0,21.0,educacion,al_dia,bueno
415,36.0,M,formal_calificado,familiar,bajo,bajo,217000.0,2155000.0,18.0,libre_inversion,al_dia,bueno
416,,M,formal_calificado,arrendada,bajo,bajo,143000.0,4913000.0,36.0,educacion,al_dia,malo
417,26.0,F,informal,familiar,bajo,medio,577000.0,5191000.0,21.0,libre_inversion,sin_creditos_previos,bueno
418,23.0,M,formal_calificado,familiar,bajo,medio,1837000.0,6395000.0,12.0,libre_inversion,mora_severa,malo
419,34.0,F,informal,familiar,bajo,medio,327000.0,3290000.0,27.0,libre_inversion,mora_severa,bueno
420,46.0,M,formal_calificado,familiar,bajo,sin_cuenta,0.0,2714000.0,9.0,libre_inversion,al_dia,bueno
421,37.0,F,informal,arrendada,medio,alto,1947000.0,3776000.0,21.0,libre_inversion,mora_severa,malo
422,26.0,F,informal,propia,bajo,medio,859000.0,10489000.0,21.0,libre_inversion,mora_severa,bueno
423,29.0,F,informal,propia,bajo,bajo,480000.0,14479000.0,21.0,vehiculo,al_dia,malo
424,31.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,8542000.0,21.0,negocio,al_dia,bueno
425,53.0,F,formal_no_calificado,propia,bajo,bajo,261000.0,10017000.0,36.0,negocio,mora_severa,malo
426,54.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,2931000.0,18.0,otros,al_dia,bueno
427,52.0,F,informal,propia,bajo,bajo,100000.0,,30.0,libre_inversion,mora_severa,malo
428,35.0,F,informal,arrendada,bajo,sin_cuenta,,2075000.0,12.0,libre_inversion,al_dia,bueno
429,75.0,F,formal_no_calificado,propia,bajo,bajo,136000.0,3287000.0,12.0,electrodomesticos,al_dia,bueno
430,29.0,F,informal,propia,alto,medio,404000.0,856000.0,15.0,electrodomesticos,al_dia,bueno
431,31.0,F,formal_calificado,arrendada,alto,bajo,261000.0,1507000.0,15.0,libre_inversion,al_dia,bueno
432,42.0,F,alta_calificacion,arrendada,bajo,medio,745000.0,1697000.0,30.0,educacion,al_dia,malo
433,35.0,M,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,,24.0,otros,al_dia,bueno
434,37.0,M,informal,arrendada,alto,bajo,86000.0,5493000.0,9.0,vehiculo,mora_leve,bueno
435,23.0,F,,arrendada,bajo,alto,940000.0,1781428.0,24.0,otros,al_dia,bueno
436,27.0,F,alta_calificacion,propia,bajo,bajo,331000.0,15816000.0,24.0,libre_inversion,al_dia,malo
437,,M,formal_no_calificado,propia,,bajo,140000.0,3774000.0,6.0,vehiculo,mora_leve,bueno
438,29.0,M,formal_calificado,arrendada,bajo,alto,2936000.0,6509340.0,39.0,libre_inversion,mora_severa,bueno
439,25.0,M,informal,propia,bajo,bajo,264000.0,1702000.0,15.0,electrodomesticos,mora_severa,malo
440,30.0,M,formal_calificado,familiar,bajo,medio,2157000.0,6883000.0,30.0,libre_inversion,al_dia,bueno
441,36.0,M,,familiar,bajo,alto,2067000.0,2999000.0,27.0,electrodomesticos,al_dia,bueno
442,40.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,2377000.0,12.0,libre_inversion,al_dia,bueno
443,23.0,M,formal_calificado,arrendada,bajo,medio,923000.0,3974000.0,36.0,vehiculo,al_dia,bueno
444,34.0,F,formal_calificado,arrendada,medio,medio,649000.0,3256000.0,24.0,remodelacion,al_dia,bueno
445,33.0,M,informal,propia,bajo,alto,1035000.0,4767000.0,36.0,vehiculo,mora_severa,bueno
446,36.0,M,formal_calificado,arrendada,bajo,bajo,145000.0,1374000.0,42.0,electrodomesticos,mora_severa,bueno
447,26.0,M,informal,arrendada,bajo,medio,354000.0,5035000.0,15.0,otros,mora_severa,bueno
448,27.0,M,formal_no_calificado,familiar,muy_alto,bajo,119000.0,11994000.0,24.0,negocio,al_dia,malo
449,46.0,M,formal_calificado,propia,bajo,bajo,108000.0,2230000.0,12.0,otros,mora_severa,bueno
450,21.0,M,formal_no_calificado,arrendada,bajo,medio,542000.0,1521000.0,36.0,libre_inversion,mora_severa,malo
451,28.0,M,informal,propia,medio,alto,1301000.0,2975000.0,9.0,electrodomesticos,al_dia,bueno
452,31.0,F,formal_calificado,propia,bajo,sin_cuenta,0.0,4314000.0,12.0,educacion,al_dia,bueno
453,32.0,M,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,3484000.0,18.0,negocio,mora_severa,bueno
454,29.0,M,formal_no_calificado,arrendada,bajo,alto,2250000.0,3865000.0,21.0,libre_inversion,al_dia,bueno
455,38.0,M,formal_no_calificado,arrendada,muy_alto,bajo,460000.0,883000.0,30.0,otros,al_dia,bueno
456,37.0,M,formal_calificado,familiar,medio,sin_cuenta,0.0,6240000.0,12.0,vehiculo,mora_severa,bueno
457,33.0,M,,propia,bajo,bajo,136000.0,4205000.0,,educacion,al_dia,bueno
458,,M,informal,arrendada,alto,alto,2600000.0,5439000.0,15.0,electrodomesticos,al_dia,bueno
459,32.0,M,formal_no_calificado,propia,medio,alto,685000.0,4591000.0,21.0,libre_inversion,al_dia,bueno
460,34.0,M,,familiar,bajo,sin_cuenta,0.0,5209000.0,39.0,libre_inversion,al_dia,bueno
461,29.0,F,informal,propia,bajo,medio,438000.0,11761000.0,21.0,libre_inversion,mora_leve,bueno
462,39.0,M,informal,propia,bajo,bajo,1033000.0,3222000.0,27.0,remodelacion,mora_severa,bueno
463,43.0,M,alta_calificacion,arrendada,bajo,bajo,178000.0,1070000.0,9.0,electrodomesticos,mora_leve,malo
464,48.0,M,formal_calificado,propia,medio,medio,269000.0,10640000.0,15.0,vehiculo,mora_severa,bueno
465,47.0,M,formal_no_calificado,arrendada,bajo,sin_cuenta,0.0,8243000.0,21.0,remodelacion,al_dia,bueno
466,31.0,F,formal_calificado,familiar,bajo,bajo,98000.0,4547000.0,12.0,electrodomesticos,al_dia,bueno
467,35.0,M,alta_calificacion,arrendada,bajo,sin_cuenta,0.0,3042000.0,9.0,libre_inversion,mora_severa,malo
